Código do Produto;Quantidade em Estoque;Preço Unitário de Compra;Alíquota do ICMS
23352;2552;177.4999387484413;12
41255;1170;103.4739185715098;12
33091;1934;263.8472668851802;12
37052;2444;104.02962866912429;12
45131;271;221.9247084001087;18
23385;78;47.41537014139437;7
49226;3719;160.6192888409786;12
45801;371;392.4034902764144;18
38606;817;243.7158821840304;12
30089;636;171.27560664417913;18
23573;1551;285.6212948045692;7
10929;1543;325.3155914663449;12
18869;1558;324.4374671602788;7
40858;846;297.2224114073672;12
16950;2279;278.61849861115394;7
48155;1557;171.76993266638576;7
46592;1261;9.416563566679898;18
46510;2087;346.97404101438593;12
34181;829;391.1321326538476;12
47584;79;278.5348894509826;12
14706;3070;95.37104185590594;12
42579;2250;26.892729648844412;7
15251;1311;124.49118978248383;12
34778;3015;330.4133135076144;12
47558;1437;189.6079061283795;7
26636;1344;420.71324285089946;18
24035;2328;354.5538588025292;18
27977;1326;424.6695467858185;12
45648;2044;166.26175886375376;18
29446;818;311.1094853604679;7
37952;3650;3.115497575091628;12
15463;2573;87.41240206311404;18
25998;1804;208.0905119155355;12
32709;2061;63.25956659384021;12
26279;669;159.36062784876452;7
47530;38;65.15706515959901;12
37182;1950;325.2002413403301;12
27650;3754;386.1547887288828;7
46301;2381;346.0396072756115;18
37947;2622;85.62769634309394;18
38986;462;425.85283708063764;12
10034;463;174.40717353260362;7
19608;3188;310.46204263482093;7
15644;733;328.09906465476786;7
24819;1370;391.7016071694098;18
39491;1725;349.886031222583;18
16035;1529;23.390114705412053;7
41891;3273;141.91411687878988;12
43618;3561;70.53928267580342;12
12991;3398;423.1682499805092;18
26218;2044;162.58215986274277;7
29539;2222;216.62707208261415;7
24957;1830;412.82076360083335;18
28492;470;157.36986600319995;7
39653;3341;25.335523893355298;7
20867;549;119.47463267277796;12
15397;1428;62.92960199832899;7
22463;554;210.8213358484952;7
16555;2340;17.945933420007382;12
15630;3459;281.7738205519841;18
39078;275;47.89029986803441;12
33446;3049;151.1206885702488;7
40666;1541;177.2865818965;18
23527;3156;420.34633437142077;7
14743;943;365.3689608159666;18
35133;1078;368.17778526745576;12
27985;2873;335.7004524871532;18
26949;1141;226.73526478819656;12
31273;361;344.3545373116041;7
48454;1238;269.6758387749131;12
26110;3598;343.69321781264716;7
17065;1973;333.8262803341007;12
16563;827;397.1332206306497;18
46888;330;403.56459966067325;18
22894;615;429.3043338557561;7
19965;2311;373.5509119171603;7
49680;3747;334.2057002426583;7
20469;543;152.89409604196442;12
35786;51;225.274306825854;7
24394;911;10.43546937383462;7
10296;3611;228.98720394919138;18
45235;3633;303.64922287786396;18
39381;959;334.43282351444213;7
39775;3264;243.52518768276695;18
19989;2323;312.8558764222787;18
40833;3743;369.6439382458439;7
25271;1394;44.460653924546655;12
18369;2667;399.0996312219381;12
22829;813;238.1975280020836;18
47535;3369;291.20935716168646;12
42737;437;153.78166816194422;7
46948;1344;264.571661267352;7
48428;992;7.224406178652411;7
39021;847;70.21979492691302;12
42669;3315;350.5703789268636;12
27527;1237;32.40052712477167;7
29817;1048;313.14523520085277;7
31166;1976;133.98520959333786;7
25961;1549;430.7684799795519;7
13778;1592;234.8318464872908;12
47642;1415;15.053515772185792;12
35397;713;182.7496926248026;12
32531;2453;367.29558332314195;18
20495;2842;392.8039165182745;7
25382;98;129.0881615292087;12
29517;2490;333.00326349386535;7
29796;2099;175.21816403023843;18
47994;2600;310.6940730793221;12
41110;669;290.8334177142295;18
29737;456;103.89103182497107;7
31939;3324;70.42853782259539;12
23596;151;357.84979493405365;18
30446;1471;121.22896608407754;7
37589;1472;155.070093478114;18
49831;3602;218.09118910153435;7
37499;1913;35.69123214447135;12
16470;781;404.07335705325266;18
18441;649;322.24995994539756;18
30032;3439;400.1855792069071;18
32293;1947;423.11090878469315;7
22123;1311;116.6345148794477;18
26658;2193;39.82947120646964;18
19486;848;230.60616339540786;12
37132;209;32.852320319984095;18
37028;1700;94.40053891252525;18
15260;1087;157.11922949773327;12
10676;3457;189.86910334635886;12
14432;1775;15.27545105250938;12
14889;3552;388.82389694036175;18
15533;3795;411.57906609323055;7
26236;1423;232.52521566872153;7
40943;2661;34.48535113550107;18
13277;1880;275.49825721014156;12
44078;1286;96.87800049391073;7
11541;2497;195.1391288242014;18
42910;1784;108.4860406696677;7
30774;393;240.6729091781168;7
27644;3776;152.38014229662087;18
17906;850;115.13613845548514;12
18852;3691;302.7224534925824;18
11920;528;185.32899296462372;12
11537;493;167.88901786539924;7
11073;287;115.02390523906678;7
44985;1814;260.65002757409184;12
33349;2858;60.44972730689647;18
41663;288;227.08603308740527;18
12224;556;332.16634194454343;18
10569;2347;306.3355812386482;7
19750;887;192.87313137978276;18
42421;2969;23.44698163459374;18
21260;1431;315.53203868732396;12
20017;373;417.3385954110314;12
46514;1681;75.20344407721144;12
17032;3601;220.32908921263876;18
29277;3582;209.32970436238793;12
19645;3219;266.62821695799965;12
41667;948;205.3789543996743;7
10092;2729;99.39875966763935;18
29485;2587;289.8008699860531;12
23276;3;411.02576047784737;12
23227;908;318.76331191290205;18
43845;3420;144.93553003435682;7
12063;2879;47.128743727728306;18
16697;960;417.54749285289364;18
41459;50;250.86960360865118;7
16753;1908;235.52844669378737;7
15357;2982;82.18730110468802;12
45772;151;172.8158099730708;18
39995;3389;370.52658328087375;18
49653;2053;189.55760045196342;18
35116;2534;360.3609387723431;12
11399;1721;82.89384231184982;18
36521;661;163.1453613827559;7
33580;467;413.6517506723133;18
49776;1527;53.38239175501789;7
46906;2364;112.65282229480727;12
48651;3128;430.6810804660725;12
42029;2756;159.63450217083485;12
12344;3450;345.119051009198;12
39252;1958;87.25174800084427;12
43906;693;218.81245906261134;18
32662;1675;237.7681701729892;7
45604;3009;192.8941832875884;18
31793;1694;137.30265818925076;7
15493;321;104.5935167216104;7
37370;1756;37.710302759027094;7
26355;2299;163.47862067883247;7
36065;3410;291.9779920744995;12
43727;1882;230.25682377283843;7
43304;2035;209.09525815185057;7
45637;3070;377.74509613113446;7
32207;1165;423.75934921891036;18
26701;1958;122.35501732471728;7
10942;1611;58.38487834246252;7
21988;1619;174.01601150127527;12
47981;1718;44.451697701146;12
46786;948;306.0664160802439;12
39537;1118;388.9610204264353;7
38607;3510;242.60640670084754;18
28189;2064;330.1666398930596;18
36434;1078;309.425583421242;18
28008;1705;232.77177533025625;7
34616;740;38.4427587968287;18
30426;2777;123.94628254122888;7
47096;2247;157.7199195575676;7
37527;3606;206.09146325559456;7
15229;2455;415.48836053535615;7
35752;2875;368.9885175159161;7
12163;3543;376.54645657473236;18
21446;2973;33.16550496647539;12
34690;3030;231.8609873867983;18
28434;383;304.4704546199645;7
18106;1519;377.30605633847557;12
18359;3233;60.40077469718498;18
37606;127;40.892421588810485;18
16847;2671;137.27764569131656;7
36636;519;136.79993816830907;7
20241;1694;365.5944219783306;7
23008;733;356.93873839672534;18
36663;367;417.8418518750262;18
42165;2339;269.8258889738024;18
39618;311;21.504934555566393;12
11427;3753;129.91948756642748;7
40437;1389;43.70059579010096;7
29518;1018;289.4857818087397;18
25396;3777;205.9651974467066;18
28767;2770;75.0406630715381;18
28381;3144;82.63512655193747;12
40894;3150;342.88132859528696;12
29945;1018;20.61705438115475;18
38954;3202;155.24301429079586;18
15606;3185;85.63287311311464;12
20780;1662;342.1230474145766;7
15123;3290;352.1249313166489;18
18471;223;154.93094355192994;7
28112;3353;193.69385224110528;18
27378;3336;401.7274922873357;7
40670;3658;68.17179923088977;18
23299;1883;279.7527680723208;7
19170;2109;250.32083673921915;12
43461;382;157.33089625642066;18
44316;854;392.17224635540987;7
18785;2008;213.9380377985816;7
33196;1357;270.7379184099041;7
22105;1390;60.88531763186534;12
40815;2412;39.72268886669166;12
46507;2266;348.7893815263355;7
27399;317;334.78986749674556;18
18012;3203;86.37223043353404;18
42164;288;406.34397318974294;12
11829;874;92.3372136994074;12
20563;3169;432.07048367823836;12
18253;128;312.2271860846485;12
15807;1305;86.71982438117861;18
26733;3019;331.47348047861266;12
38046;1630;21.730198091676368;12
38482;1672;236.95754699040376;7
39064;164;289.6671446767295;7
21204;3169;93.30949333251844;12
14233;364;27.423746870770625;18
15295;2997;423.66844871352964;12
46824;3011;105.91724137979034;7
42477;3752;316.03378882964284;7
32130;437;71.82019360654778;12
29638;1595;182.58524813161057;18
44230;2189;100.95002578526073;7
24195;1612;260.3043871374776;12
48762;3357;363.3421624014157;18
18654;1940;205.8581310464481;12
42799;1492;160.9807826911749;12
49077;3695;212.74299144683172;12
29670;2575;378.9806266616387;7
34375;929;202.69414971015738;7
14349;452;259.9380126184802;7
11539;1027;65.76356531345427;18
22172;2004;208.6784577160681;12
48701;2044;42.55430580625338;7
38430;1203;132.99833412317656;18
46210;2055;78.32772558553226;18
27181;2046;30.939212043318786;12
47887;720;323.70524752129666;12
29610;3702;57.31182499857969;18
26781;679;46.393125835871786;7
13570;2895;304.99281974818547;12
41759;2100;89.56930413084154;12
21293;1211;165.09133326931635;12
32648;1047;92.62050029057812;7
19205;1040;155.08119527184851;12
48207;3446;282.19330753741673;7
35758;192;200.05431824808772;18
47250;1112;374.06544118704585;7
17687;1764;117.6458086333725;7
26338;1335;336.70393272646766;7
38356;1340;184.31694052088045;7
23188;3350;124.55866565943595;7
18882;2896;396.4627622667733;12
43330;1741;50.034134696369264;7
41052;1385;153.87813693065038;18
30284;3259;6.0330354318724835;18
18493;920;415.10701989977895;7
15930;3306;407.8485562018914;18
24010;1847;87.36195730325504;7
25259;893;249.52640456922688;7
40903;1316;234.8464749788865;12
25056;2064;116.05959895871969;7
46164;926;103.59787441117633;12
22693;1135;19.357032719567435;18
23337;3116;407.2587303976347;12
20575;3717;196.2405912428453;7
43344;1769;420.6496691288908;12
41366;1315;247.7889946894604;12
42149;1714;55.46631874380329;7
41111;1371;36.30646015668543;7
36763;1527;407.1181972140909;12
43943;2907;169.902147562041;18
37107;1343;339.4210187268829;12
26910;2485;138.9401324751095;7
29528;1546;345.86664522338924;12
21466;65;13.409098107283135;18
28764;1143;150.22351149369516;18
17144;88;218.27078992974225;18
43914;313;158.62658604645372;18
32487;3572;393.98285972626104;7
27370;347;63.24666545554423;18
31202;1044;223.3380794786313;12
49709;2628;69.5065674453161;7
27091;2541;57.4497795715752;12
32441;3351;120.30297195144037;12
25781;679;142.31616126963132;12
26601;2174;266.12418602636944;12
16013;969;123.1114578950598;18
33886;2682;161.66282357410395;18
48111;367;197.3633146156531;18
29101;1585;236.34280525462535;18
20311;2974;422.2752535509943;12
18228;3145;374.3500381022872;12
49742;3578;32.90557368918424;18
23400;3640;331.4847031482725;7
27138;2311;97.14012174010449;12
42791;966;241.48471008885832;7
10175;3039;346.072477665352;7
11919;1170;168.5730974885612;7
25883;3409;161.82318682727265;18
45976;1975;351.83769700914917;7
47080;2288;373.8259508275996;7
49839;2717;277.010289825501;7
23572;467;34.47897739417699;18
11037;1438;349.01387580338945;12
20355;208;412.1556651937149;7
25251;3576;56.985118318546725;18
34621;10;365.19707029512864;18
49722;1121;430.10942150128614;18
40337;2973;337.11675186880643;12
33566;2517;172.08376291897287;18
39013;2791;382.6529131638335;18
29373;1986;224.7773885302885;18
43264;3091;278.2956420297787;18
19421;2396;308.002149192847;12
10548;1407;329.467481624938;7
49790;1611;151.2897813294529;7
40432;1781;345.26350613629995;12
24726;3333;405.8107711475164;7
12091;3377;330.2056272594503;12
37570;2253;159.64758161902304;7
43035;2021;368.11151986296136;7
46875;2648;201.72072730898142;7
10108;3765;307.38268162755645;18
44038;1004;431.92016593101806;7
10725;558;364.4703770866066;18
26760;2716;342.1974093164498;12
28726;1440;326.7306991188204;12
33250;2892;187.01967566000042;18
31458;256;182.76789661141862;18
33836;2714;170.23941568902262;12
27745;1409;83.34202878230549;18
48429;2540;430.5171148765806;18
25822;3205;247.31044535850864;12
23217;1508;223.43561293673304;7
18733;516;6.0448662203193555;18
22603;2891;83.22433554986338;18
45152;3227;366.9863424894916;12
37461;3319;254.99393890686994;18
24380;3461;72.96077960022069;18
14194;1476;434.30693480728803;7
31623;2579;44.905876548471355;18
29171;1508;204.34230989956944;12
13849;584;89.73475788875982;18
45287;523;148.0878653818081;18
36495;397;226.27834821143193;7
37710;1721;78.82035100455748;7
12332;1551;263.4417169959882;12
10207;503;23.2376199920755;12
38716;1017;287.2966202479143;7
21860;212;50.42954797158521;12
25936;1956;165.77176785881397;18
40971;3739;108.26617470648966;12
38759;2226;183.3540556966596;18
10401;1345;329.03550852140484;18
12015;1274;133.8029176663268;18
13850;3713;294.8488203807382;12
26022;2039;73.57930254172051;12
20275;308;36.29271132287073;12
42905;342;240.32128412492628;7
16553;3086;169.32960120580236;18
10647;3765;133.0311616105366;12
33508;1915;106.96745816642708;12
42506;3066;366.70448285403415;18
49166;460;332.2717180664658;18
12638;1475;289.8260779434934;12
17342;3027;141.5310113211684;18
14925;1651;83.28626315836911;12
45327;2697;84.577962773131;12
33902;2765;90.43515291492389;12
42641;713;193.63430128492232;12
12743;1803;23.828849332137594;18
35543;2411;121.49440941311045;18
37756;1914;224.28183022972982;7
23998;854;314.83525771956033;7
30403;3547;104.4541156964904;7
35870;2258;310.4059761909242;7
46220;1427;44.40922437718984;12
43482;2446;18.269383973053852;18
11904;458;41.39265906223142;7
38787;3292;52.1932235546393;12
33420;35;43.260270579437226;18
11453;3144;211.0496896474197;18
29399;2186;146.37537798178084;7
10957;299;250.4228373832074;12
14022;798;51.790861514084185;7
16063;270;350.9871075313693;18
49297;1156;416.692695044514;18
32845;632;96.36541248551423;18
29552;2786;27.460491244696005;12
29999;1719;230.9910196052893;7
45785;3096;300.601583389485;12
14826;2245;216.25438792642856;7
42200;715;54.56575415463317;7
18265;2298;216.45704987182145;7
30778;331;269.6022241157416;12
16462;679;127.55524580967192;7
24137;1896;23.492167061758938;7
31673;2936;258.1377595544752;12
30960;1991;360.1272252923161;12
44554;397;153.26084282312007;7
43047;533;350.51601813480664;7
44366;490;192.92618131994212;12
20105;2205;58.79393614995679;7
18981;976;46.3779909499337;7
40640;519;191.88978068470422;7
10894;3590;268.1261044238591;18
46881;1032;412.9651137597831;7
19511;355;255.31893815494718;18
25169;427;384.22830236673894;7
30272;2443;87.46722891210449;7
15642;2760;418.1149034998409;18
26116;2939;225.70142341787306;18
44622;3310;282.1534153987754;18
41343;3772;372.437495568164;18
24249;1052;278.90425718961774;18
10432;3742;137.79319835741788;7
30988;2378;366.1449056250232;7
37563;1324;223.17041500238622;18
33913;1584;143.8622694324016;7
11928;590;415.4837949557883;18
44630;1008;434.8305569936601;7
46897;897;130.95292939204222;18
22494;1961;96.03418793614932;18
43922;3177;302.05133752562494;7
44675;730;366.933600317645;18
34866;3336;95.32555310304828;18
39855;2627;277.3386896522402;12
37327;1116;333.58042829912097;18
10749;2951;293.8749777710761;18
33675;423;165.449824894596;18
11744;1325;389.1752673424291;7
12214;3388;40.45860329142746;12
21923;1786;285.1254310975229;18
26889;2033;171.3991396518288;18
19238;116;88.30804327670195;18
26010;2722;332.6243048758141;18
45498;3224;396.26879311410505;7
27257;503;155.82778325034178;7
21991;2541;231.75268341416987;18
23598;1585;44.841287113427015;7
23741;454;366.03284441392515;12
41542;3548;145.0777829434335;18
38761;2799;273.49077633049774;18
16062;34;317.71915792956935;7
49943;271;387.1338178335116;12
46260;1333;292.9058563641137;7
20635;2169;22.633954411721295;7
22442;1577;413.05977643793557;12
21191;2503;339.8723048541058;7
20464;1488;390.1621442662152;12
48476;1398;370.0172809830708;18
20027;1984;411.04550676321463;7
43347;189;46.39430225730348;7
20934;3523;32.792223243064875;18
29082;1734;166.20147816767084;18
34893;1585;104.83469725024923;7
31672;1663;370.3919472971441;18
19524;2173;2.430677230792835;7
11871;2777;241.82193035812662;12
10217;2192;142.29659798268628;7
12396;579;406.3651176918136;7
22000;2670;241.72337995994405;7
16611;77;193.21606149535776;18
35738;1197;21.479154813908732;7
45877;3502;315.3654196952296;18
13353;1115;333.15171705270666;7
48102;1807;188.15610313947465;7
45810;2108;395.7972200963322;12
36689;2104;248.9462900507752;7
31900;2799;349.551319005733;12
23524;3236;5.441123232337295;7
38940;1917;170.91213034870003;18
42452;2838;404.12138635842325;18
34854;512;356.9582523042682;12
24142;697;20.44242487353491;12
38496;1367;120.76073498126007;18
38670;3451;434.60127722718926;18
35552;2066;221.10866338648168;7
49806;1051;386.23998268778433;18
45932;2951;5.632259507174428;12
27058;2452;220.0651613888973;18
27808;2501;283.2614477714105;12
45768;867;63.765641668869605;18
10183;1282;252.57150654725862;12
12802;2854;368.6463432347572;18
38635;2167;417.7720738688087;12
32111;2998;231.08949762653532;7
32863;1087;200.82436236398573;18
23004;734;273.9558591918637;7
16793;706;331.61187886136383;12
35605;3513;224.55543425060864;12
27400;925;346.7634880684447;7
12943;3290;70.44906194531323;7
26865;420;161.54391444888594;18
21945;1610;102.25677834869447;12
48321;1357;342.93157820490785;18
10534;633;428.0747064641024;12
45032;426;2.041690801141725;12
44930;1952;104.92103499649014;12
36989;250;412.41241037581557;18
39719;2009;299.35082397740734;7
49778;229;44.189901224750415;12
24003;861;61.229736516324316;18
45566;605;276.047673933386;12
43738;303;113.91642318020892;7
39386;3190;42.75464161054665;7
49076;3476;274.2534999505427;12
15248;3762;138.19784474365474;18
35482;1842;171.56572504331737;12
47553;926;111.46825253115445;7
16204;1981;232.7458510319935;12
18853;1215;186.29758551706337;12
29019;2685;223.9304573603164;18
18482;3601;63.694610134582405;18
48983;1025;206.59995929453572;7
38225;1064;353.99349432617805;18
37577;889;205.5997313891159;7
45043;178;194.94222628964226;7
49782;1468;32.111050572794674;18
24576;2738;313.96806355899105;7
32643;3425;406.4528769034504;12
30869;1688;323.0917520315201;18
16641;2307;97.43449140653271;7
39925;1735;231.42329955783686;12
37548;1151;143.30216723024947;7
49372;1973;253.56981539308566;18
14851;3062;62.9898775850023;12
37223;169;286.3296874413775;18
31204;1196;79.32935893016192;12
42204;611;13.549271663913608;18
42284;490;394.35755485146615;18
25070;1617;109.3444893327407;7
41289;2003;175.6062233873325;12
34385;2709;257.45765317801136;7
34081;1310;8.5364791729547;12
38707;1472;309.46675778641674;12
27643;1762;134.18850235910722;7
27027;2248;280.79278942584915;7
13659;2398;372.8785280227593;7
21965;1223;380.29495528806217;18
32553;2579;311.0694340058011;12
29629;3698;216.78148420129;7
46407;2573;325.6113917085083;7
21176;1967;357.465174524268;7
29127;3596;160.27169950811353;18
33115;3257;257.6262672488597;12
40197;259;282.4766245572256;7
48711;2132;435.11037395563994;12
26941;1410;386.3482914964424;12
24555;418;200.87973008091473;12
10800;1571;5.858348472935759;12
26809;856;191.37591909217832;18
46608;2888;242.38419489023687;7
35570;859;174.47588736278283;12
39289;975;63.38473887555121;7
10001;2072;96.52207330093674;18
44294;1009;386.34534642213265;12
17095;2398;372.14656468293117;7
38826;2563;224.71919782253462;7
11722;1514;6.319494975511644;7
39777;1790;170.42670602851376;7
37817;1;217.65020430775965;7
48562;3590;422.738146006546;7
26666;1302;132.5557946085761;7
31741;2470;353.97041469583536;18
44963;3113;279.3707017897382;12
32162;1097;426.88657164515314;12
11502;2601;118.93508950705362;7
39248;2209;325.50810416351135;7
49293;2973;37.911917833090456;18
17162;2383;205.48123668854623;12
11113;3575;230.76800576834557;18
49123;1606;248.1616808311003;18
27521;338;160.82359643378712;12
31541;891;190.8051207075168;12
46365;389;300.35287380777964;12
25001;814;370.19379925360954;7
32320;757;178.09319505005487;12
44557;2507;373.56892043362285;7
27418;2282;208.14327370715077;12
15954;1969;25.10897544361749;12
49935;506;333.12178124642395;18
14215;2744;151.0780214650235;7
31624;3672;126.89265316570851;12
49677;2831;82.27646911437928;7
18167;862;68.35489977890143;12
15182;2925;423.1953371507522;7
31497;413;139.0129938047673;12
23645;3106;378.1519224452171;18
36907;2445;191.54762613266033;7
16989;1718;357.3912175132684;7
31293;3535;146.99518606041855;18
16453;910;53.68394133959897;12
33511;3191;416.122547592375;12
36753;3442;27.472413925269688;12
22904;3691;430.7484163113241;7
40199;550;135.12815269318816;18
33791;3251;124.33936203460031;7
19746;1413;36.3625409583347;7
13991;410;285.45411282720715;12
31380;1452;361.72477801503356;7
45451;673;164.04065870059264;12
12726;1720;92.42786289432465;18
48525;2050;318.5906411108072;7
11429;1158;170.13861460185308;12
17663;982;156.27013021745208;12
22419;2063;212.0460950921073;12
42009;1632;298.49295193598397;12
20950;2199;94.18032043415286;12
41561;2064;391.9682240587522;18
25794;2905;247.6077650723154;12
26765;1596;423.35243460959737;18
10820;1714;216.02413306771322;7
36067;2353;101.55485351556595;12
19037;788;417.0649301410287;18
42481;1388;28.94133825530192;18
28199;680;340.1308369520585;7
29797;1026;49.88913683674719;7
49175;251;349.5484911289283;12
34187;2932;163.19277938311276;18
11189;3194;280.2590234479546;18
43160;1039;105.13462677576956;18
45998;369;187.8611619911645;12
17453;2802;170.88300809556023;18
21942;1193;19.76093862882478;7
26649;2831;365.9008744711577;7
31049;1550;54.63959209042285;12
20559;2185;140.7309205073893;7
31947;3531;107.04371237179208;7
30468;2520;142.9404415881708;7
31575;857;396.7115084915602;7
22599;3591;428.1382884854889;7
37167;1398;83.15944851223092;18
14189;3115;254.5342392564874;12
21449;2934;185.63008556391915;12
21316;2759;309.28003181149705;7
26590;2797;288.68480076333464;18
11082;1062;360.2606403176907;12
39877;3465;222.554627962778;12
43037;3006;158.52586643918556;7
24302;2655;103.47533893937053;7
37496;2640;300.53052418422897;7
42016;594;65.40218030701347;7
32287;2380;122.94940838637591;12
35043;955;186.46152233041974;7
33805;1627;79.34531586113374;18
42210;3571;298.39724813557933;7
47083;1846;355.001194772593;12
49277;1784;220.82206496447185;7
46231;983;427.2098258792972;7
33342;3068;96.51528008805337;12
49661;2019;58.44961796782506;12
26305;3219;413.4194114648141;7
43004;2414;348.8341287157905;12
22514;1942;394.41383052665986;18
44726;1642;90.17352259426599;7
48491;3426;419.75154979268024;7
12365;933;203.26428094610947;7
47320;3632;40.27426047728278;18
46340;2540;78.3153541928579;18
12485;486;30.938290474690163;7
23164;1479;214.19245222016954;12
49053;2921;38.45934542573621;7
47222;555;65.31369616786527;18
29896;1925;355.94849592491096;18
37792;2928;63.561992569671965;7
17303;1051;103.82697535062236;12
33174;3487;121.03688964662628;7
38096;3195;337.42162631185704;18
31650;1524;316.87003800270963;12
48435;3611;384.8655997003459;7
21154;2787;355.9738977976849;12
16844;2375;299.6933179262999;7
49734;3590;344.8272065174455;12
43335;569;330.7516820885635;18
12418;1942;352.61862104570923;7
43013;756;91.61877471893222;18
13013;2156;223.00425351555484;12
43598;3474;360.82361926030416;18
42345;3726;343.64822862303026;12
45150;1695;19.645347518195205;18
26327;2197;52.89096661691363;7
22955;1402;137.8294942802343;7
41583;849;196.26305955339453;7
12840;2677;172.75942082219984;12
15329;2863;68.50363372271197;18
41005;1754;280.6723527607375;12
26330;1122;11.546548861440247;12
13400;1465;379.0991331202682;7
21320;2072;361.5473572081942;18
39446;794;205.25030412340055;12
43364;2773;73.05237200422971;7
16151;1755;219.77373106131364;12
38622;1698;87.42068659595282;12
36051;2097;230.57819710219906;18
16322;1344;322.93808445488764;18
10604;78;305.39307973555196;12
37189;3375;66.9327496330504;18
20670;1860;290.7454855180334;7
25765;1690;105.02392093922522;7
49146;153;391.7409032075259;18
47578;2566;100.34971038737123;7
47921;462;404.9691091389953;18
13124;1332;316.37215092541743;18
16069;667;275.5801804098448;7
20141;297;358.5508279150324;7
30406;2893;427.9500176449776;12
15637;3472;25.716275129616797;7
43788;3732;309.59158114817757;18
38789;1542;256.21435403878303;18
29801;2040;56.57684813595081;7
14229;68;423.1633962742175;18
28572;3187;389.5170053183371;12
48227;1255;26.164265759432737;12
44372;3733;182.93952982030012;18
36718;1359;285.6531116040151;7
46909;1725;198.50669810445956;12
27929;2005;341.774483186535;12
44645;229;361.3865845357669;7
18216;3031;418.01508768275386;18
42605;154;95.82649936358521;18
40908;1622;318.47975138007683;18
39263;726;309.71655944125683;7
48404;2435;76.90465579039339;12
32246;2730;174.46881100529717;18
31625;2676;177.15694031333393;18
25680;673;111.7394405169514;18
11027;1409;92.15905482898596;18
11085;3546;349.7306165567078;7
33911;2442;75.13103612756144;18
28587;304;431.2255498975003;7
26967;324;395.4315991442287;7
22874;1121;236.9007135305233;18
26732;1007;161.48054810202086;7
39137;1993;88.35236679792494;18
33010;1768;106.40397646601727;12
29824;3280;399.5464901828324;12
32042;3030;66.72510216573004;7
35006;675;118.40553537433138;18
35678;1630;295.2742211772827;12
35884;743;219.1895443761786;18
40209;2122;392.2860192025531;7
19765;1788;285.2699910061284;18
22548;3440;146.7969378755329;12
49528;3098;306.3708440511046;12
49196;1804;251.8462116760395;12
32879;2017;427.3960507859164;12
18183;2967;190.62368209499232;12
29926;3640;236.9813096041479;18
45196;2222;82.23824733729967;7
39726;2833;289.10255387989525;12
47773;1505;142.55288086041307;18
11048;1610;418.5218173947711;7
43490;3416;222.74925188486114;12
28259;421;258.94144449084905;12
41170;2127;161.56075234594908;12
31051;3297;151.28190528988196;18
46662;2745;173.36938608411205;18
42697;1215;194.56641208490544;7
29029;819;208.4727396240647;7
12990;1390;401.298618713383;7
17504;1926;421.61713235862095;18
30962;3648;275.7377954216809;12
25332;2916;23.60441480884353;12
20842;3628;203.45565502742497;18
23880;2343;108.05903022810378;18
12535;574;394.1595078842218;12
30234;1265;277.27396919234224;18
13994;3033;71.3488718295008;12
41202;2096;330.78440374869797;18
42388;1498;349.2172272857131;12
24272;2081;387.00960382181455;12
43617;448;289.8420981801765;12
19963;3244;359.9103266163697;12
19683;3716;42.53365218454383;12
38100;3400;414.6923506953014;12
19650;1969;417.7342765972005;18
38293;2149;423.9470255271348;7
35606;1075;193.14281087257723;7
19398;356;49.0681770880313;18
24599;854;145.99386462010332;12
32975;2244;226.83698087224067;18
12830;2581;97.51893243773164;18
40072;3162;413.63376475920694;18
11643;2854;160.98276342522584;18
27077;73;375.18466668496654;18
20754;3327;340.190708565231;12
41920;3259;364.34454392894423;18
19878;1059;64.16200157488267;12
12370;21;51.99228094236866;18
39637;972;285.9642969048098;12
33093;3476;12.284976157911805;7
33492;3397;264.6075559510239;12
17661;1803;401.7977302333772;7
48684;1020;303.67333688675694;7
26999;510;273.2667585825449;12
41648;697;347.2942110428066;18
16649;3718;241.56013291522393;7
15009;1753;321.84993766009984;7
19644;2838;377.614881066253;12
26471;413;228.7407316540102;18
20697;1274;92.69819540900676;18
44888;1626;293.8384004940595;12
43352;2194;115.74598351547178;18
13229;824;190.0230054871278;12
45452;1029;167.99740932644917;18
30033;856;284.51350410686774;7
19259;1343;159.8165090142918;12
29438;2711;300.90549804239544;18
22367;3260;109.12100012839842;12
35557;3125;77.38427856985547;7
26333;834;317.1289222961387;18
33221;70;174.87216037670714;18
36433;743;433.0977614419282;12
39513;2337;334.8524202664441;7
35931;2477;256.40233825042594;7
27968;3215;321.7060583031862;18
48025;2654;215.6965540066251;7
25709;1686;355.2071456463207;18
47717;66;293.59019656579426;7
27358;2998;274.61263301189007;12
13890;817;266.201601782091;12
16195;1456;359.7882828329175;18
17830;439;307.5155593562717;12
25017;535;34.929843620846384;18
49257;1834;432.1918526152062;7
28406;1828;283.76818727740596;7
29998;3111;193.4212285357679;12
49552;2752;28.509446726365006;18
17405;1697;142.63579157142246;18
38305;2018;174.25028895853464;7
18510;1442;366.6349725733885;7
15028;3470;257.4858439909045;7
17998;1191;422.54533312038416;7
13510;498;259.72738880841166;7
26489;2338;362.0985766452214;7
17189;1641;239.72425759767404;18
12231;935;22.762886132449253;18
33129;1259;255.00291588575075;7
26419;290;150.53112811611692;18
36968;593;275.61759943312114;18
21662;3045;240.91664517035304;18
16516;1868;388.70820596728737;7
37554;3454;229.00762268188498;18
